name,ptest -- strcmp,ticks,bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw,compare,bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw,compare (%),bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw
,,,76, 1067.5, 677.472, 757.907, 676.299, 678.282, 668.695, 589.544, 545.485, 478.103, 592.24,,76, 1, 1.57572, 1.40849, 1.57845, 1.57383, 1.5964, 1.81073, 1.95698, 2.23279, 1.80249,,76, 0, 0.365369, 0.29002, 0.366467, 0.364609, 0.37359, 0.447737, 0.48901, 0.552131, 0.445211
,,,77, 1074.89, 680.747, 761.021, 676.547, 680.169, 672.138, 592.459, 546.891, 490.869, 584.026,,77, 1, 1.57899, 1.41243, 1.58879, 1.58033, 1.59921, 1.81428, 1.96546, 2.18977, 1.84048,,77, 0, 0.366682, 0.292, 0.370589, 0.36722, 0.374691, 0.448819, 0.491212, 0.543331, 0.456664
,,,78, 1093.4, 682.951, 751.78, 684.106, 680.534, 663.905, 583.038, 549.259, 492.472, 585.699,,78, 1, 1.60099, 1.45441, 1.59829, 1.60668, 1.64692, 1.87534, 1.99068, 2.22023, 1.86683,,78, 0, 0.375386, 0.312437, 0.37433, 0.377597, 0.392806, 0.466765, 0.497658, 0.549595, 0.464331
,,,79, 1100.09, 675.535, 755.966, 683.707, 685.391, 669.671, 583.564, 552.364, 493.864, 585.283,,79, 1, 1.62847, 1.45521, 1.60901, 1.60506, 1.64274, 1.88512, 1.99161, 2.22752, 1.87959,,79, 0, 0.385928, 0.312815, 0.3785, 0.376969, 0.391259, 0.469531, 0.497893, 0.55107, 0.467969
,,,80, 1106, 680.092, 761.129, 678.386, 675.111, 676.98, 601.5, 550.535, 496.772, 598.09,,80, 1, 1.62625, 1.45311, 1.63034, 1.63825, 1.63373, 1.83874, 2.00896, 2.22638, 1.84922,,80, 0, 0.38509, 0.31182, 0.386632, 0.389593, 0.387903, 0.456149, 0.50223, 0.55084, 0.459233
,,,81, 1110.35, 681.383, 760.207, 677.895, 680.052, 688.821, 603.728, 565.934, 498.274, 602.94,,81, 1, 1.62955, 1.46058, 1.63793, 1.63274, 1.61195, 1.83915, 1.96197, 2.22838, 1.84155,,81, 0, 0.386333, 0.315342, 0.389474, 0.387531, 0.379634, 0.45627, 0.490308, 0.551244, 0.45698
,,,82, 1110.83, 682.498, 765.485, 683.085, 684.617, 693.292, 604.224, 566.566, 506.698, 606.557,,82, 1, 1.62759, 1.45114, 1.62619, 1.62255, 1.60225, 1.83843, 1.96063, 2.19229, 1.83136,,82, 0, 0.385594, 0.310887, 0.385066, 0.383687, 0.375878, 0.456059, 0.48996, 0.543855, 0.453958
,,,83, 1116.46, 701.714, 766.116, 699.587, 699.449, 694.247, 607.026, 570.426, 507.911, 601.777,,83, 1, 1.59105, 1.4573, 1.59589, 1.5962, 1.60816, 1.83923, 1.95724, 2.19814, 1.85528,,83, 0, 0.371485, 0.313801, 0.373389, 0.373513, 0.378173, 0.456295, 0.489078, 0.545071, 0.460997
,,,84, 1139.86, 704.769, 769.124, 702.448, 700.207, 694.665, 604.689, 568.638, 508.843, 604.162,,84, 1, 1.61735, 1.48202, 1.6227, 1.62789, 1.64088, 1.88503, 2.00454, 2.2401, 1.88668,,84, 0, 0.381706, 0.325247, 0.383742, 0.385708, 0.39057, 0.469506, 0.501133, 0.553592, 0.469968
,,,85, 1143.74, 707.884, 789.978, 703.943, 706.538, 699.545, 607.063, 573.575, 510.535, 609.407,,85, 1, 1.61571, 1.44781, 1.62476, 1.61879, 1.63497, 1.88405, 1.99405, 2.24027, 1.8768,,85, 0, 0.381077, 0.3093, 0.384523, 0.382254, 0.388368, 0.469228, 0.498507, 0.553625, 0.467179
,,,86, 1149.32, 707.553, 792.968, 707.062, 705.344, 700.285, 624.324, 575.205, 512.652, 623.345,,86, 1, 1.62436, 1.44939, 1.62549, 1.62945, 1.64122, 1.84091, 1.99811, 2.24191, 1.8438,,86, 0, 0.384374, 0.310055, 0.384801, 0.386295, 0.390697, 0.456789, 0.499527, 0.553952, 0.457641
,,,87, 1151.37, 709.55, 795.879, 708.201, 709.472, 702.448, 624.842, 582.296, 517.561, 624.337,,87, 1, 1.62267, 1.44666, 1.62577, 1.62285, 1.63908, 1.84266, 1.97729, 2.22461, 1.84415,,87, 0, 0.383734, 0.308754, 0.384906, 0.383802, 0.389903, 0.457305, 0.494258, 0.550483, 0.457744
,,,88, 1154.47, 714.37, 799.327, 712.164, 710.2, 704.751, 646.127, 584.583, 515.332, 625.359,,88, 1, 1.61606, 1.4443, 1.62107, 1.62555, 1.63812, 1.78675, 1.97485, 2.24024, 1.84609,,88, 0, 0.381212, 0.307623, 0.383123, 0.384824, 0.389544, 0.440325, 0.493634, 0.553619, 0.458313
,,,89, 1177.6, 712.203, 798.435, 712.719, 712.724, 708.175, 647.716, 588.477, 515.634, 647.166,,89, 1, 1.65346, 1.47489, 1.65227, 1.65225, 1.66287, 1.81808, 2.0011, 2.28379, 1.81963,,89, 0, 0.395209, 0.321982, 0.394771, 0.394766, 0.398629, 0.44997, 0.500275, 0.562132, 0.450437
,,,90, 1171.54, 714.388, 798.19, 716.618, 717.005, 706.121, 652.109, 587.565, 524.044, 648.799,,90, 1, 1.63991, 1.46774, 1.63481, 1.63393, 1.65911, 1.79653, 1.99388, 2.23557, 1.8057,,90, 0, 0.390212, 0.31868, 0.388309, 0.387978, 0.397269, 0.443372, 0.498466, 0.552687, 0.446198
,,,91, 1176.03, 719.742, 805.337, 718.697, 718.897, 710.144, 652.585, 590.559, 529.119, 648.978,,91, 1, 1.63395, 1.46029, 1.63633, 1.63588, 1.65604, 1.8021, 1.99138, 2.22261, 1.81212,,91, 0, 0.387988, 0.315205, 0.388877, 0.388707, 0.39615, 0.445093, 0.497835, 0.550079, 0.44816
,,,92, 1180.09, 720.274, 803.492, 718.859, 717.689, 719.764, 651.228, 592.549, 530.049, 651.17,,92, 1, 1.63839, 1.4687, 1.64162, 1.64429, 1.63955, 1.8121, 1.99155, 2.22638, 1.81226,,92, 0, 0.389645, 0.319127, 0.390844, 0.391835, 0.390077, 0.448154, 0.497878, 0.55084, 0.448203
,,,93, 1179.64, 740.3, 806.458, 719.511, 722.119, 723.667, 655.535, 602.468, 529.952, 651.34,,93, 1, 1.59347, 1.46275, 1.63951, 1.63359, 1.63009, 1.79951, 1.95802, 2.22595, 1.8111,,93, 0, 0.372437, 0.316354, 0.39006, 0.38785, 0.386537, 0.444294, 0.48928, 0.550753, 0.44785
,,,94, 1204.22, 742.052, 810.773, 738.848, 738.683, 717.519, 653.542, 604.181, 530.949, 640.896,,94, 1, 1.62283, 1.48527, 1.62986, 1.63023, 1.67831, 1.84261, 1.99315, 2.26805, 1.87896,,94, 0, 0.383791, 0.326724, 0.386451, 0.386589, 0.404164, 0.45729, 0.498281, 0.559093, 0.467792
,,,95, 1205.54, 741.781, 813.602, 742.52, 739.21, 737.797, 658.124, 605.321, 529.012, 658.808,,95, 1, 1.62519, 1.48173, 1.62358, 1.63085, 1.63397, 1.83178, 1.99157, 2.27885, 1.82988,,95, 0, 0.384688, 0.325113, 0.384076, 0.386821, 0.387994, 0.454083, 0.497883, 0.561181, 0.453515
,,,96, 1240.31, 777.979, 865.693, 776.063, 776.804, 769.768, 679.644, 605.586, 541.067, 685.975,,96, 1, 1.59427, 1.43273, 1.59821, 1.59668, 1.61128, 1.82494, 2.04811, 2.29234, 1.8081,,96, 0, 0.372754, 0.302034, 0.374299, 0.373701, 0.379374, 0.452036, 0.511746, 0.563764, 0.446932
,,,97, 1268.61, 780.678, 866.281, 779.421, 778.093, 771.492, 700.873, 606.04, 541.571, 674.909,,97, 1, 1.62501, 1.46444, 1.62763, 1.63041, 1.64436, 1.81005, 2.09328, 2.34247, 1.87968,,97, 0, 0.38462, 0.317143, 0.385611, 0.386659, 0.391862, 0.447528, 0.522281, 0.573099, 0.467995
,,,98, 1278.79, 780.41, 868.427, 775.403, 779.58, 775.488, 714.553, 620.089, 541.803, 697.263,,98, 1, 1.63861, 1.47253, 1.64919, 1.64035, 1.64901, 1.78963, 2.06226, 2.36024, 1.83401,,98, 0, 0.389726, 0.320897, 0.393641, 0.390375, 0.393574, 0.441225, 0.515095, 0.576314, 0.454746
,,,99, 1276.66, 802.852, 871.672, 802.307, 780.25, 775.449, 717.015, 620.2, 547.377, 709.416,,99, 1, 1.59015, 1.46461, 1.59123, 1.63621, 1.64634, 1.78052, 2.05846, 2.33231, 1.79959,,99, 0, 0.371129, 0.317223, 0.371556, 0.388833, 0.392594, 0.438365, 0.5142, 0.571241, 0.444317
,,,100, 1272.36, 804.186, 872.821, 801.28, 800.738, 774.763, 716.308, 622.165, 543.938, 697.791,,100, 1, 1.58217, 1.45775, 1.58791, 1.58898, 1.64225, 1.77627, 2.04505, 2.33916, 1.82341,,100, 0, 0.367955, 0.314012, 0.37024, 0.370665, 0.39108, 0.437023, 0.511014, 0.572496, 0.451576
,,,101, 1287.54, 805.022, 871.666, 804.064, 803.47, 785.999, 719.951, 622.617, 542.725, 700.271,,101, 1, 1.59938, 1.4771, 1.60129, 1.60247, 1.63809, 1.78837, 2.06794, 2.37236, 1.83863,,101, 0, 0.374758, 0.322997, 0.375502, 0.375963, 0.389533, 0.440831, 0.516427, 0.578478, 0.456116
,,,102, 1311.4, 806.058, 874.039, 805.233, 804.229, 798.486, 720.348, 623.334, 557.55, 712.172,,102, 1, 1.62693, 1.50039, 1.62859, 1.63063, 1.64236, 1.82051, 2.10384, 2.35207, 1.8414,,102, 0, 0.385344, 0.333505, 0.385973, 0.386739, 0.391118, 0.450702, 0.52468, 0.574843, 0.456936
,,,103, 1325.13, 807.472, 875.111, 806.886, 805.301, 800.032, 708.299, 623.087, 558.715, 712.245,,103, 1, 1.64109, 1.51425, 1.64228, 1.64551, 1.65635, 1.87087, 2.12672, 2.37175, 1.8605,,103, 0, 0.390648, 0.339605, 0.391091, 0.392287, 0.396263, 0.465488, 0.529793, 0.578371, 0.462511
,,,104, 1313.83, 809.474, 898.056, 806.619, 804.446, 801.832, 720.399, 639.41, 558.323, 702.236,,104, 1, 1.62307, 1.46297, 1.62881, 1.63321, 1.63854, 1.82375, 2.05475, 2.35317, 1.87092,,104, 0, 0.383882, 0.31646, 0.386055, 0.387709, 0.389699, 0.45168, 0.513323, 0.575042, 0.465505
,,,105, 1304.29, 808.441, 900.505, 805.37, 804.768, 801.24, 709.32, 637.943, 560.526, 714.357,,105, 1, 1.61334, 1.4484, 1.6195, 1.62071, 1.62784, 1.83879, 2.04453, 2.32691, 1.82583,,105, 0, 0.380169, 0.309583, 0.382524, 0.382985, 0.38569, 0.456165, 0.51089, 0.570246, 0.452303
,,,106, 1324.5, 810.859, 900.609, 806.709, 809.179, 805.353, 709.493, 655.629, 559.411, 708.195,,106, 1, 1.63345, 1.47067, 1.64185, 1.63684, 1.64462, 1.86682, 2.02019, 2.36767, 1.87025,,106, 0, 0.387799, 0.320038, 0.390933, 0.389068, 0.391956, 0.464331, 0.504998, 0.577644, 0.465311
,,,107, 1314.6, 812.054, 900.305, 810.388, 810.708, 805.314, 699.036, 655.902, 571.896, 716.277,,107, 1, 1.61886, 1.46017, 1.62219, 1.62155, 1.63241, 1.88059, 2.00427, 2.29867, 1.83533,,107, 0, 0.382282, 0.31515, 0.383548, 0.383305, 0.387408, 0.468253, 0.501064, 0.564966, 0.455138
,,,108, 1352.77, 811.717, 901.446, 808.169, 808.55, 805.459, 710.081, 657.673, 573.772, 699.542,,108, 1, 1.66656, 1.50067, 1.67388, 1.67309, 1.67951, 1.9051, 2.05691, 2.35769, 1.9338,,108, 0, 0.399961, 0.333632, 0.402584, 0.402303, 0.404587, 0.475093, 0.513834, 0.575855, 0.482884
,,,109, 1343.01, 811.922, 902.171, 807.289, 809.519, 806.051, 699.34, 660.178, 573.628, 683.098,,109, 1, 1.65411, 1.48864, 1.66361, 1.65902, 1.66616, 1.9204, 2.03432, 2.34126, 1.96606,,109, 0, 0.395447, 0.328248, 0.398897, 0.397236, 0.399819, 0.479275, 0.508435, 0.57288, 0.491369
,,,110, 1360, 833.362, 902.79, 832.495, 832.325, 805.475, 726.299, 659.151, 573.785, 683.262,,110, 1, 1.63195, 1.50644, 1.63365, 1.63398, 1.68844, 1.87251, 2.06326, 2.37023, 1.99045,,110, 0, 0.387235, 0.336184, 0.387872, 0.387997, 0.407739, 0.465957, 0.51533, 0.578099, 0.497602
,,,111, 1369.95, 836.698, 905.599, 833.511, 833.572, 806.958, 715.55, 660.552, 575.326, 720.235,,111, 1, 1.63733, 1.51276, 1.64359, 1.64347, 1.69767, 1.91455, 2.07395, 2.38118, 1.90209,,111, 0, 0.38925, 0.338956, 0.391576, 0.391532, 0.410959, 0.477683, 0.517828, 0.580039, 0.474263
,,,112, 1352.47, 837.441, 904.611, 834.609, 836.328, 802.565, 728.694, 660.073, 585.726, 726.668,,112, 1, 1.615, 1.49508, 1.62048, 1.61715, 1.68518, 1.85602, 2.04897, 2.30905, 1.86119,,112, 0, 0.380806, 0.331141, 0.382899, 0.381629, 0.406593, 0.461212, 0.51195, 0.566921, 0.46271
,,,113, 1387.84, 837.274, 923.935, 836.379, 836.482, 828.844, 717.033, 659.944, 588.99, 722.758,,113, 1, 1.65757, 1.50209, 1.65934, 1.65913, 1.67442, 1.93553, 2.10296, 2.3563, 1.92019,,113, 0, 0.396706, 0.334263, 0.39735, 0.397276, 0.40278, 0.483345, 0.52448, 0.575605, 0.479219
,,,114, 1403.3, 837.913, 927.261, 834.718, 835.108, 832.114, 717.369, 662.379, 587.347, 723.234,,114, 1, 1.67476, 1.51338, 1.68117, 1.68038, 1.68643, 1.95618, 2.11858, 2.38922, 1.94032,,114, 0, 0.402899, 0.339229, 0.405176, 0.404898, 0.407032, 0.488799, 0.527986, 0.581453, 0.48462
,,,115, 1378.02, 840.44, 928.606, 835.554, 835.447, 828.547, 717.045, 662.285, 586.52, 711.637,,115, 1, 1.63964, 1.48397, 1.64923, 1.64944, 1.66318, 1.9218, 2.08071, 2.34949, 1.93641,,115, 0, 0.390111, 0.32613, 0.393656, 0.393734, 0.398741, 0.479656, 0.519394, 0.574375, 0.48358
,,,116, 1385.83, 836.374, 930.626, 835.895, 834.873, 832.328, 729.86, 662.423, 585.922, 709.771,,116, 1, 1.65695, 1.48913, 1.6579, 1.65993, 1.665, 1.89876, 2.09206, 2.36521, 1.9525,,116, 0, 0.39648, 0.328469, 0.396826, 0.397563, 0.3994, 0.47334, 0.522002, 0.577204, 0.487836
,,,117, 1395.11, 839.473, 930.256, 835.313, 836.951, 832.537, 730.624, 659.859, 588.88, 711.768,,117, 1, 1.66189, 1.49971, 1.67017, 1.6669, 1.67574, 1.90948, 2.11426, 2.3691, 1.96007,,117, 0, 0.398277, 0.333205, 0.401258, 0.400085, 0.403248, 0.476298, 0.527022, 0.577899, 0.489814
,,,118, 1393.2, 838.906, 928.723, 835.983, 835.827, 832.039, 731.389, 680.451, 584.442, 721.095,,118, 1, 1.66074, 1.50013, 1.66654, 1.66686, 1.67444, 1.90487, 2.04747, 2.38382, 1.93206,,118, 0, 0.397857, 0.333389, 0.399955, 0.400068, 0.402787, 0.47503, 0.511592, 0.580505, 0.482419
,,,119, 1411.02, 838.566, 931.715, 835.4, 836.438, 821.975, 730.495, 679.93, 601.632, 725.51,,119, 1, 1.68266, 1.51444, 1.68904, 1.68694, 1.71662, 1.9316, 2.07525, 2.34532, 1.94487,,119, 0, 0.405703, 0.339688, 0.407947, 0.407211, 0.417461, 0.482293, 0.518129, 0.57362, 0.485826
,,,120, 1397.24, 837.92, 929.951, 834.244, 835.132, 833.202, 714.588, 678.182, 600.549, 713.05,,120, 1, 1.66751, 1.50249, 1.67485, 1.67307, 1.67695, 1.9553, 2.06027, 2.3266, 1.95952,,120, 0, 0.400302, 0.334436, 0.402933, 0.402298, 0.403679, 0.488571, 0.514627, 0.570188, 0.489672
,,,121, 1387.49, 836.799, 929.406, 835.629, 833.46, 830.789, 721.842, 678.731, 601.404, 709.77,,121, 1, 1.6581, 1.49288, 1.66042, 1.66474, 1.67009, 1.92216, 2.04425, 2.30709, 1.95485,,121, 0, 0.396899, 0.330155, 0.397742, 0.399306, 0.401231, 0.479751, 0.510822, 0.566554, 0.488452
,,,122, 1384.92, 836.841, 928.938, 833.953, 835.888, 830.783, 728.256, 680.063, 600.297, 725.23,,122, 1, 1.65493, 1.49086, 1.66066, 1.65682, 1.667, 1.90169, 2.03645, 2.30705, 1.90962,,122, 0, 0.395746, 0.329246, 0.397832, 0.396434, 0.40012, 0.474152, 0.50895, 0.566546, 0.476336
,,,123, 1395.9, 835.95, 927.071, 832.513, 836.776, 831.35, 728.285, 680.58, 600.211, 721.261,,123, 1, 1.66984, 1.50571, 1.67673, 1.66819, 1.67908, 1.9167, 2.05105, 2.32568, 1.93536,,123, 0, 0.40114, 0.335862, 0.403602, 0.400548, 0.404435, 0.478269, 0.512444, 0.570019, 0.483301
,,,124, 1395.46, 836.542, 927.394, 833.797, 836.723, 831.419, 730.033, 680.634, 600.828, 710.769,,124, 1, 1.66813, 1.50471, 1.67362, 1.66777, 1.67841, 1.9115, 2.05023, 2.32256, 1.96331,,124, 0, 0.400525, 0.33542, 0.402492, 0.400395, 0.404196, 0.47685, 0.51225, 0.56944, 0.490655
,,,125, 1391.76, 835.809, 926.233, 833.909, 835.695, 833.423, 729.885, 679.515, 599.072, 720.289,,125, 1, 1.66516, 1.5026, 1.66896, 1.66539, 1.66993, 1.90682, 2.04817, 2.32319, 1.93222,,125, 0, 0.399458, 0.334487, 0.400824, 0.399541, 0.401173, 0.475567, 0.511759, 0.569558, 0.482462
,,,126, 1378.27, 834.956, 928.882, 833.603, 834.93, 829.75, 716.794, 681.159, 599.237, 720.161,,126, 1, 1.65072, 1.4838, 1.65339, 1.65077, 1.66107, 1.92283, 2.02343, 2.30005, 1.91384,,126, 0, 0.394202, 0.326054, 0.395184, 0.394221, 0.397979, 0.479934, 0.505789, 0.565227, 0.477491
,,,127, 1391.99, 862.236, 924.99, 833.854, 833.438, 829.235, 717.192, 679.879, 597.788, 710.132,,127, 1, 1.6144, 1.50487, 1.66935, 1.67018, 1.67865, 1.94089, 2.04741, 2.32857, 1.96019,,127, 0, 0.380574, 0.335491, 0.400963, 0.401262, 0.404281, 0.484772, 0.511578, 0.570552, 0.489844
,,,128, 1414.95, 862.358, 951.217, 830.63, 859.111, 831.12, 715.887, 678.804, 597.809, 708.454,,128, 1, 1.64079, 1.48751, 1.70346, 1.64699, 1.70246, 1.97649, 2.08447, 2.36689, 1.99723,,128, 0, 0.390537, 0.327736, 0.41296, 0.392831, 0.412614, 0.494053, 0.520261, 0.577504, 0.499307

