name,ptest -- strcmp,ticks,bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw,compare,bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw,compare (%),bytes,local,local_gg,generic,i386,i486,i686,i686_1i,i686_1iu,i686_r2,1dw
,,,76, 1111.33, 746.306, 788.997, 747.128, 742.575, 719.904, 665.954, 561.397, 506.031, 671.587,,76, 1, 1.48911, 1.40854, 1.48747, 1.49659, 1.54372, 1.66879, 1.97959, 2.19618, 1.65479,,76, 0, 0.328459, 0.290045, 0.327719, 0.331816, 0.352216, 0.400762, 0.494844, 0.544663, 0.395693
,,,77, 1133.49, 747.377, 792.921, 751.173, 744.891, 726.178, 670.257, 561.046, 507.599, 675.998,,77, 1, 1.51662, 1.42951, 1.50896, 1.52168, 1.56089, 1.69112, 2.02031, 2.23304, 1.67676,,77, 0, 0.340639, 0.300459, 0.33729, 0.342832, 0.359342, 0.408677, 0.505027, 0.552179, 0.403613
,,,78, 1147.04, 753.075, 810.772, 754.367, 749.204, 726.308, 670.521, 575.062, 509.589, 678.739,,78, 1, 1.52314, 1.41475, 1.52053, 1.53101, 1.57927, 1.71067, 1.99463, 2.25091, 1.68995,,78, 0, 0.343462, 0.293161, 0.342335, 0.346837, 0.366798, 0.415433, 0.498655, 0.555735, 0.408268
,,,79, 1158.46, 756.391, 815.795, 754.886, 754.034, 731.248, 677.032, 577.133, 510.538, 692.864,,79, 1, 1.53157, 1.42004, 1.53462, 1.53635, 1.58423, 1.71109, 2.00727, 2.2691, 1.67199,,79, 0, 0.347073, 0.295795, 0.348373, 0.349108, 0.368777, 0.415578, 0.501812, 0.559297, 0.401911
,,,80, 1150.46, 759.065, 820.104, 761.567, 755.182, 736.389, 681.057, 580.495, 523.142, 696.749,,80, 1, 1.51563, 1.40282, 1.51065, 1.52342, 1.5623, 1.68923, 1.98186, 2.19913, 1.65118,,80, 0, 0.340207, 0.28715, 0.338031, 0.343581, 0.359916, 0.408013, 0.495423, 0.545275, 0.394372
,,,81, 1157.99, 763.48, 823.306, 762.447, 775.165, 752.755, 683.088, 582.03, 525.176, 697.769,,81, 1, 1.51672, 1.40651, 1.51878, 1.49386, 1.53833, 1.69522, 1.98956, 2.20495, 1.65956,,81, 0, 0.340684, 0.28902, 0.341575, 0.330593, 0.349945, 0.410108, 0.497377, 0.546475, 0.397429
,,,82, 1182.74, 764.444, 826.636, 780.789, 778.684, 758.629, 685.437, 585.03, 527.309, 701.831,,82, 1, 1.54719, 1.43078, 1.5148, 1.51889, 1.55905, 1.72552, 2.02167, 2.24297, 1.68522,,82, 0, 0.353665, 0.301082, 0.339846, 0.341626, 0.358582, 0.420465, 0.50536, 0.554163, 0.406605
,,,83, 1196.83, 784.373, 830.899, 784.672, 782.804, 759.446, 700.268, 586.658, 528.807, 704.614,,83, 1, 1.52584, 1.4404, 1.52526, 1.5289, 1.57592, 1.7091, 2.04007, 2.26326, 1.69855,,83, 0, 0.344623, 0.305747, 0.344373, 0.345933, 0.36545, 0.414895, 0.509822, 0.558158, 0.411264
,,,84, 1204.73, 787.637, 833.96, 786.723, 785.257, 765.99, 708.195, 586.821, 529.997, 707.971,,84, 1, 1.52955, 1.44459, 1.53133, 1.53419, 1.57278, 1.70113, 2.05298, 2.27309, 1.70167,,84, 0, 0.346213, 0.307763, 0.346972, 0.348189, 0.364181, 0.412155, 0.512903, 0.56007, 0.412341
,,,85, 1194.21, 788.916, 836.834, 789.679, 787.502, 765.812, 711.371, 599.631, 530.216, 710.494,,85, 1, 1.51374, 1.42706, 1.51228, 1.51646, 1.55941, 1.67875, 1.99158, 2.25231, 1.68082,,85, 0, 0.339384, 0.299258, 0.338745, 0.340567, 0.35873, 0.404317, 0.497885, 0.556012, 0.405052
,,,86, 1215.69, 794.889, 840.045, 794.23, 792.03, 771.928, 711.117, 600.262, 531.993, 711.797,,86, 1, 1.52938, 1.44717, 1.53065, 1.5349, 1.57487, 1.70954, 2.02526, 2.28516, 1.70791,,86, 0, 0.34614, 0.308995, 0.346682, 0.348491, 0.365027, 0.415049, 0.506236, 0.562393, 0.41449
,,,87, 1237.9, 795.947, 839.922, 794.743, 795.25, 770.376, 713.596, 603.132, 543.596, 714.276,,87, 1, 1.55526, 1.47383, 1.55762, 1.55662, 1.60688, 1.73474, 2.05246, 2.27725, 1.73309,,87, 0, 0.357021, 0.321497, 0.357993, 0.357584, 0.377677, 0.423545, 0.512779, 0.560874, 0.422996
,,,88, 1237.99, 800.087, 861.01, 800.272, 797.259, 789.895, 718.391, 605.754, 544.471, 718.083,,88, 1, 1.54732, 1.43784, 1.54696, 1.55281, 1.56729, 1.72328, 2.04372, 2.27375, 1.72402,,88, 0, 0.353721, 0.304511, 0.353572, 0.356006, 0.361954, 0.419712, 0.510696, 0.560198, 0.419961
,,,89, 1245.68, 802.719, 869.286, 801.646, 801.292, 793.584, 722.018, 607.648, 546.821, 731.859,,89, 1, 1.55182, 1.43299, 1.5539, 1.55458, 1.56968, 1.72527, 2.05, 2.27803, 1.70207,,89, 0, 0.355596, 0.302157, 0.356457, 0.356741, 0.362928, 0.42038, 0.512194, 0.561024, 0.41248
,,,90, 1250.24, 804.378, 864.272, 804.003, 803.336, 797.856, 719.797, 621.306, 546.368, 733.53,,90, 1, 1.55429, 1.44658, 1.55502, 1.55631, 1.567, 1.73693, 2.01227, 2.28827, 1.70441,,90, 0, 0.35662, 0.308714, 0.356919, 0.357453, 0.361837, 0.424272, 0.50305, 0.562989, 0.413288
,,,91, 1273.76, 806.824, 865.747, 808.066, 806.79, 799.688, 740.343, 622.028, 548.677, 736.037,,91, 1, 1.57873, 1.47128, 1.5763, 1.57879, 1.59282, 1.7205, 2.04775, 2.32151, 1.73056,,91, 0, 0.366579, 0.32032, 0.365604, 0.366605, 0.372181, 0.418772, 0.511659, 0.569245, 0.422152
,,,92, 1270.57, 808.817, 871.571, 808.686, 809.528, 802.757, 741.825, 622.575, 551.571, 738.964,,92, 1, 1.57089, 1.45779, 1.57115, 1.56951, 1.58275, 1.71276, 2.04082, 2.30354, 1.71939,,92, 0, 0.363419, 0.314028, 0.363523, 0.36286, 0.368189, 0.416145, 0.510002, 0.565885, 0.418397
,,,93, 1280.91, 811.741, 871.062, 811.08, 809.998, 804.083, 740.975, 623.874, 563.973, 738.202,,93, 1, 1.57798, 1.47051, 1.57926, 1.58137, 1.593, 1.72868, 2.05315, 2.27122, 1.73517,,93, 0, 0.366277, 0.319965, 0.366793, 0.367638, 0.372256, 0.421523, 0.512944, 0.559708, 0.423688
,,,94, 1287.59, 815.336, 872.924, 814.536, 814.431, 806.782, 746.325, 620.519, 561.54, 742.956,,94, 1, 1.57921, 1.47503, 1.58076, 1.58097, 1.59596, 1.72524, 2.07502, 2.29296, 1.73306,,94, 0, 0.366773, 0.322048, 0.367395, 0.367476, 0.373417, 0.42037, 0.518077, 0.563883, 0.422987
,,,95, 1281.09, 816.017, 872.972, 815.606, 814.389, 809.12, 748.633, 637.661, 566.149, 744.356,,95, 1, 1.56993, 1.4675, 1.57072, 1.57307, 1.58331, 1.71124, 2.00904, 2.26281, 1.72107,,95, 0, 0.363028, 0.31857, 0.363348, 0.364299, 0.368411, 0.415627, 0.50225, 0.558072, 0.418966
,,,96, 1320.66, 817.086, 901.278, 817.563, 815.885, 810.306, 750.211, 653.842, 567.13, 747.382,,96, 1, 1.61631, 1.46532, 1.61536, 1.61868, 1.62983, 1.76039, 2.01985, 2.32867, 1.76705,,96, 0, 0.381305, 0.317555, 0.380944, 0.382214, 0.386438, 0.431943, 0.504913, 0.570571, 0.434085
,,,97, 1315.53, 818.808, 905.132, 817.781, 818.361, 810.551, 752.471, 652.97, 565.985, 746.874,,97, 1, 1.60665, 1.45342, 1.60866, 1.60752, 1.62301, 1.74829, 2.01469, 2.32433, 1.76139,,97, 0, 0.377585, 0.311967, 0.378366, 0.377925, 0.383862, 0.428011, 0.503647, 0.569768, 0.432266
,,,98, 1321.22, 819.536, 906.454, 818.368, 818.385, 811.853, 749.903, 657.603, 568.452, 749.789,,98, 1, 1.61216, 1.45757, 1.61446, 1.61442, 1.62741, 1.76186, 2.00915, 2.32424, 1.76212,,98, 0, 0.379713, 0.313927, 0.380597, 0.380584, 0.385528, 0.432417, 0.502276, 0.569753, 0.432503
,,,99, 1323.02, 841.42, 895.053, 839.219, 838.271, 813.908, 754.563, 657.082, 578.746, 765.715,,99, 1, 1.57236, 1.47814, 1.57649, 1.57827, 1.62551, 1.75336, 2.01347, 2.28601, 1.72782,,99, 0, 0.364014, 0.323475, 0.365678, 0.366394, 0.384809, 0.429665, 0.503345, 0.562556, 0.421235
,,,100, 1343.43, 842.103, 896.822, 839.507, 838.265, 833.235, 771.789, 657.276, 580.964, 767.083,,100, 1, 1.59533, 1.49799, 1.60026, 1.60263, 1.61231, 1.74067, 2.04394, 2.31242, 1.75135,,100, 0, 0.37317, 0.332439, 0.375102, 0.376027, 0.379771, 0.425509, 0.510748, 0.567552, 0.429012
,,,101, 1349.53, 842.214, 908.202, 830.08, 837.932, 824.659, 772.168, 660.029, 581.184, 768.99,,101, 1, 1.60237, 1.48594, 1.62579, 1.61055, 1.63648, 1.74772, 2.04466, 2.32204, 1.75494,,101, 0, 0.375923, 0.327026, 0.384914, 0.379096, 0.38893, 0.427826, 0.510921, 0.569344, 0.430181
,,,102, 1358.05, 842.291, 922.466, 841.571, 844.267, 836.066, 774.774, 662.808, 581.944, 769.863,,102, 1, 1.61233, 1.4722, 1.61371, 1.60856, 1.62433, 1.75284, 2.04893, 2.33365, 1.76402,,102, 0, 0.379779, 0.320743, 0.380309, 0.378324, 0.384363, 0.429496, 0.511941, 0.571486, 0.433112
,,,103, 1361.99, 840.598, 920.381, 842.132, 832.201, 827.28, 776.146, 663.655, 582.816, 770.971,,103, 1, 1.62027, 1.47982, 1.61732, 1.63662, 1.64635, 1.75482, 2.05226, 2.33692, 1.7666,,103, 0, 0.382819, 0.32424, 0.381692, 0.388984, 0.392597, 0.43014, 0.512733, 0.572086, 0.433939
,,,104, 1356.37, 843.622, 927.057, 843.808, 840.092, 834.774, 777.109, 664.477, 580.759, 771.344,,104, 1, 1.60779, 1.46309, 1.60743, 1.61454, 1.62483, 1.7454, 2.04125, 2.33551, 1.75845,,104, 0, 0.378028, 0.316514, 0.377891, 0.38063, 0.384551, 0.427065, 0.510105, 0.571827, 0.431316
,,,105, 1380.27, 842.091, 933.387, 840.33, 842.882, 837.405, 776.944, 664.659, 583.572, 771.797,,105, 1, 1.63909, 1.47877, 1.64253, 1.63756, 1.64827, 1.77653, 2.07666, 2.3652, 1.78838,,105, 0, 0.389907, 0.323764, 0.391183, 0.389334, 0.393302, 0.437106, 0.518456, 0.577203, 0.440835
,,,106, 1378.14, 855.001, 931.868, 853.987, 841.345, 827.571, 779.305, 666.922, 583.782, 773.946,,106, 1, 1.61185, 1.4789, 1.61377, 1.63802, 1.66528, 1.76842, 2.06641, 2.3607, 1.78066,,106, 0, 0.379596, 0.32382, 0.380332, 0.389505, 0.399499, 0.434522, 0.516069, 0.576397, 0.438411
,,,107, 1418.54, 863.925, 930.676, 855.693, 861.594, 828.112, 778.845, 667.601, 596.258, 773.372,,107, 1, 1.64197, 1.5242, 1.65777, 1.64641, 1.71298, 1.82134, 2.12483, 2.37907, 1.83423,,107, 0, 0.390975, 0.343919, 0.396779, 0.392618, 0.416222, 0.450953, 0.529374, 0.579667, 0.454811
,,,108, 1426.63, 855.314, 927.679, 856.138, 865.021, 828.069, 780.04, 668.852, 595.79, 774.059,,108, 1, 1.66796, 1.53784, 1.66635, 1.64924, 1.72284, 1.82892, 2.13295, 2.39452, 1.84305,,108, 0, 0.400464, 0.349739, 0.399887, 0.39366, 0.419562, 0.453228, 0.531166, 0.582379, 0.45742
,,,109, 1421.34, 859.259, 944.763, 865.019, 866.945, 858.867, 780.846, 682.17, 598.746, 773.704,,109, 1, 1.65414, 1.50444, 1.64313, 1.63948, 1.6549, 1.82025, 2.08355, 2.37385, 1.83705,,109, 0, 0.395456, 0.335299, 0.391404, 0.390049, 0.395732, 0.450625, 0.52005, 0.578744, 0.45565
,,,110, 1429.09, 854.664, 958.754, 865.532, 862.449, 861.501, 778.945, 683.224, 596.724, 775.979,,110, 1, 1.6721, 1.49057, 1.65111, 1.65701, 1.65883, 1.83464, 2.09168, 2.39489, 1.84166,,110, 0, 0.401951, 0.329115, 0.394347, 0.396504, 0.397167, 0.454935, 0.521916, 0.582444, 0.457011
,,,111, 1433.87, 856.929, 955.646, 865.236, 870.503, 863.128, 781.511, 685.274, 598.976, 775.137,,111, 1, 1.67326, 1.50042, 1.6572, 1.64717, 1.66125, 1.83474, 2.0924, 2.39387, 1.84982,,111, 0, 0.402365, 0.333519, 0.396572, 0.392899, 0.398043, 0.454963, 0.522081, 0.582266, 0.459408
,,,112, 1434.48, 867.478, 956.668, 853.346, 867.094, 857.915, 781.447, 685.651, 595.689, 775.486,,112, 1, 1.65362, 1.49946, 1.68101, 1.65436, 1.67206, 1.83567, 2.09215, 2.4081, 1.84978,,112, 0, 0.395267, 0.333092, 0.405119, 0.395535, 0.401934, 0.455241, 0.522022, 0.584736, 0.459396
,,,113, 1433.15, 871.366, 957.109, 866.322, 866.194, 858.653, 780.615, 685.119, 597.34, 773.921,,113, 1, 1.64471, 1.49737, 1.65429, 1.65453, 1.66906, 1.83592, 2.09182, 2.39921, 1.8518,,113, 0, 0.391991, 0.332163, 0.395511, 0.3956, 0.400862, 0.455314, 0.521948, 0.583197, 0.459985
,,,114, 1432.48, 855.755, 947.134, 845.127, 861.888, 861.302, 779.635, 685.677, 614.259, 774.028,,114, 1, 1.67393, 1.51243, 1.69498, 1.66202, 1.66315, 1.83737, 2.08914, 2.33204, 1.85068,,114, 0, 0.402604, 0.338814, 0.410023, 0.398323, 0.398732, 0.455743, 0.521334, 0.571191, 0.459657
,,,115, 1437.43, 886.854, 956.726, 886.221, 862.471, 858.594, 803.87, 685.163, 608.613, 773.656,,115, 1, 1.62082, 1.50245, 1.62198, 1.66665, 1.67417, 1.78814, 2.09794, 2.36182, 1.85798,,115, 0, 0.38303, 0.334421, 0.38347, 0.399993, 0.40269, 0.440761, 0.523343, 0.576598, 0.46178
,,,116, 1426.09, 890.246, 963.609, 875.798, 889.821, 839.859, 800.572, 688.217, 610.942, 771.993,,116, 1, 1.6019, 1.47994, 1.62833, 1.60266, 1.69801, 1.78133, 2.07214, 2.33424, 1.84728,,116, 0, 0.375741, 0.324298, 0.385872, 0.376039, 0.411074, 0.438623, 0.517408, 0.571595, 0.458663
,,,117, 1474.69, 898.876, 949.839, 880.094, 890.37, 840.638, 801.961, 686.632, 626.535, 797.426,,117, 1, 1.64059, 1.55256, 1.6756, 1.65626, 1.75425, 1.83885, 2.14771, 2.35372, 1.84931,,117, 0, 0.390463, 0.355905, 0.403199, 0.396231, 0.429955, 0.456182, 0.534388, 0.57514, 0.459257
,,,118, 1470.82, 888.493, 982.251, 883.84, 878.855, 853.592, 793.381, 685.615, 627.101, 796.805,,118, 1, 1.65541, 1.4974, 1.66412, 1.67356, 1.72309, 1.85386, 2.14525, 2.34542, 1.84589,,118, 0, 0.395919, 0.332174, 0.399083, 0.402472, 0.419648, 0.460585, 0.533854, 0.573638, 0.458257
,,,119, 1474.88, 889.91, 982.185, 887.039, 880.263, 872.864, 802.018, 686.266, 625.381, 785.356,,119, 1, 1.65733, 1.50163, 1.6627, 1.67549, 1.6897, 1.83896, 2.14913, 2.35836, 1.87797,,119, 0, 0.39662, 0.334056, 0.398567, 0.403161, 0.408178, 0.456213, 0.534695, 0.575977, 0.46751
,,,120, 1471.9, 881.332, 982.035, 884.417, 886.461, 887.627, 793.978, 687.411, 627.877, 795.566,,120, 1, 1.67009, 1.49883, 1.66426, 1.66042, 1.65824, 1.85383, 2.14122, 2.34425, 1.85013,,120, 0, 0.401228, 0.332812, 0.399133, 0.397744, 0.396952, 0.460576, 0.532977, 0.573424, 0.459498
,,,121, 1474.86, 883.877, 979.015, 877.874, 883.122, 861.966, 791.907, 687.9, 626.268, 785.933,,121, 1, 1.66862, 1.50647, 1.68003, 1.67005, 1.71104, 1.86241, 2.144, 2.35499, 1.87657,,121, 0, 0.400703, 0.336196, 0.404773, 0.401215, 0.415559, 0.463062, 0.533582, 0.57537, 0.467112
,,,122, 1473.1, 876.229, 977.789, 892.28, 885.303, 879.994, 801.093, 687.519, 627.078, 794.454,,122, 1, 1.68118, 1.50656, 1.65093, 1.66394, 1.67398, 1.83886, 2.14263, 2.34914, 1.85422,,122, 0, 0.405179, 0.336235, 0.394282, 0.399018, 0.402622, 0.456184, 0.533283, 0.574312, 0.460691
,,,123, 1474.08, 875.476, 974.706, 877.628, 867.386, 869.239, 789.415, 702.994, 626.668, 793.575,,123, 1, 1.68374, 1.51233, 1.67961, 1.69945, 1.69582, 1.8673, 2.09686, 2.35224, 1.85751,,123, 0, 0.406085, 0.338769, 0.404625, 0.411574, 0.410316, 0.464468, 0.523096, 0.574874, 0.461646
,,,124, 1475.87, 883.916, 975.504, 882.931, 877.192, 873.944, 798.374, 703.389, 629.521, 792.953,,124, 1, 1.66969, 1.51293, 1.67155, 1.68249, 1.68874, 1.84859, 2.09822, 2.34443, 1.86123,,124, 0, 0.401087, 0.33903, 0.401754, 0.405643, 0.407844, 0.459047, 0.523406, 0.573457, 0.462721
,,,125, 1472.36, 881.241, 982.002, 867.707, 880.805, 868.924, 790.875, 703.893, 630.728, 792.983,,125, 1, 1.67078, 1.49934, 1.69684, 1.67161, 1.69446, 1.86168, 2.09174, 2.33438, 1.85673,,125, 0, 0.401476, 0.333041, 0.410669, 0.401773, 0.409842, 0.462851, 0.521928, 0.57162, 0.46142
,,,126, 1474.51, 873.88, 976.204, 872.362, 881.549, 887.303, 799.147, 704.396, 626.123, 784.947,,126, 1, 1.68732, 1.51046, 1.69026, 1.67264, 1.66179, 1.84511, 2.0933, 2.35499, 1.87849,,126, 0, 0.407344, 0.337949, 0.408374, 0.402143, 0.39824, 0.458027, 0.522286, 0.57537, 0.467657
,,,127, 1475.98, 879.691, 974.818, 886.152, 885.711, 870.328, 800.272, 702.999, 628.33, 785.996,,127, 1, 1.67784, 1.51411, 1.6656, 1.66643, 1.69589, 1.84435, 2.09954, 2.34905, 1.87784,,127, 0, 0.403994, 0.339544, 0.399617, 0.399916, 0.410338, 0.457802, 0.523706, 0.574296, 0.467474
,,,128, 1473.47, 878.524, 984.416, 870.504, 874.586, 871.088, 790.137, 703.807, 628.64, 785.59,,128, 1, 1.67722, 1.4968, 1.69267, 1.68477, 1.69153, 1.86483, 2.09358, 2.34391, 1.87563,,128, 0, 0.403774, 0.331908, 0.409217, 0.406446, 0.408821, 0.463759, 0.522349, 0.573362, 0.466845

